file,line,column,annotation,type
46340_ruby_24806/faraday_no_den.txt,178,221,「実験の助手」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,178,338,「陪席」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,179,44,「五十年の長」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,181,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,181,17,「一八　旅行のつづき」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,183,116,「ガスを集め」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,183,184,「分析し」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,184,21,「手紙」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,185,22,「謝肉祭」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,185,113,「女の寝巻に鳥打帽」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,187,134,「既に」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,188,1,改ページ,入力者注
46340_ruby_24806/faraday_no_den.txt,190,1,６字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,190,12,「中年時代」は中見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,192,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,192,20,「一九　帰国後のファラデー」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,195,61,「自分の研究」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,196,64,「一年百ポンド」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,197,16,「手帳」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,197,60,「流し」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,197,134,「名誉教授」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,199,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,199,18,「二〇　デビーの手伝い」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,201,10,「火＋稲のつくり」、第4水準2-79-87,入力者注
46340_ruby_24806/faraday_no_den.txt,201,81,「安全灯」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,202,14,「火＋稲のつくり」、第4水準2-79-87,入力者注
46340_ruby_24806/faraday_no_den.txt,202,90,「絶対に」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,203,33,「清書」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,203,140,「保存」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,205,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,205,16,「二一　自分の研究」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,207,43,「発表」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,207,63,「講演」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,207,118,「論文」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,208,11,「特筆」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,208,179,「初めをたずねれば」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,208,205,「講演と研究」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,209,40,「手伝いする」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,209,69,「自身のために研究する」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,209,284,「無くなってしまった」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,210,50,「雄弁術の稽古をし」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,212,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,212,22,「二二　研究の続き。電磁気廻転」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,215,66,「実験をして見せる」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,216,16,「新しい研究」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,216,39,「塩素」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,216,129,「ヨウ素」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,216,182,「鋼鉄」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,216,261,「電磁気廻転の実験」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,217,104,「成功した」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,217,124,「九月三日」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,218,13,「道楽」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,220,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,220,17,「二三　サンデマン宗」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,222,35,「知られない」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,223,116,「あるだけ」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,225,75,「その影響を受けた」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,227,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,227,20,「二四　サラ・バーナード嬢」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,229,158,「次女」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,230,54,「何と書いてあるのか見せて頂戴な」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,230,130,「誤りなることを発見した」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,232,146,「誰なりと」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,232,175,「ありもせば」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,232,202,「御骨折りを」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,233,173,「ただの友人より以上の者に」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,233,287,「だけは」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,235,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,235,13,「二五　結婚」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,237,76,「女＋（「第−竹」の「コ」に代えて「ノ」）、「姉」の正字」、U+59CA、65-6,入力者注
46340_ruby_24806/faraday_no_den.txt,237,228,「ついに一八二一年六月十二日に結婚した」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,238,55,「平日と特に区別の無い様にしようとの希望であった」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,239,24,「管理人」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,239,68,「そこに住んだ」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,241,131,「自分と神との間のみ」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,243,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,243,21,「二六　幸福なる家」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,245,31,「非常に幸福」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,245,82,「ばかりで」は底本では「ばかりて」,入力者注
46340_ruby_24806/faraday_no_den.txt,247,21,「名誉の書類」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,247,87,「学位記や賞状の中に」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,247,110,「一つの折紙」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,249,1,ここから１字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,251,1,ここで字下げ終わり,入力者注
46340_ruby_24806/faraday_no_den.txt,252,1,地から３字上げ,入力者注
46340_ruby_24806/faraday_no_den.txt,253,70,「宛も燃ゆるダイヤモンドのその如く」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,253,106,「四十六年の長きに亘りて」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,253,129,「煙なき」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,253,153,「純白の光を放ちつつ燃えぬ」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,258,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,258,24,「二七　ローヤル・ソサイテーの会員」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,260,62,「塩素を液化した」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,260,118,「実験の方法を話した」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,260,207,「誤解を生じ易い」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,261,30,「誤解が起った」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,262,35,「会員」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,262,67,「推薦書」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,262,149,「可否」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,262,245,「記名が無かった」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,263,38,「下げろ」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,264,141,「ただ一つの反対票」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,264,186,「当選」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,265,77,「もと」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,267,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,267,13,「二八　講演」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,269,38,「代理」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,269,103,「実験場長」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,270,95,「金曜日の夜」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,272,10,「木曜日の午後」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,272,35,「委員会」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,273,13,「クリスマス」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,274,10,「化学教授」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,275,65,「断った」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,276,37,「講師」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,278,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,278,16,「二九　協会の財政」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,280,40,「財政」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,281,23,「電磁気感応の大発見」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,282,33,「金を寄附」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,283,69,「優遇」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,286,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,286,19,「三〇　ファラデーの収入」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,288,40,「全収入」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,288,118,「一千ポンド」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,289,63,「大発見」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,289,111,「百万長者」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,289,135,「富豪か」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,289,151,「大発見か」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,290,78,「大発見をさせた」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,290,110,「貧しくて死んだ」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,292,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,292,19,「三一　千五百万円の富豪」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,294,37,「収入の計算書」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,295,72,「五千ポンド」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,295,126,「平均この二倍」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,296,110,「年代は」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,297,52,「百五十五ポンド九シリング」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,297,123,「九十二ポンド」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,297,149,「全く無い」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,297,195,「二十二ポンド」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,297,312,「二十四年の間は」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,297,335,「収入が全くない」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,298,49,「累計百五十万ポンド」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,298,95,「一文にもならない科学と」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,299,101,「年俸三百ポンド」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,301,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,301,15,「三二　年金問題」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,303,41,「年金」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,303,237,「昼飯も絶対に入用でない限りは食べない」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,303,287,「初めに作った」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,303,333,「すっかり感心し」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,306,177,「いかさま師じゃ」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,306,221,「むっと怒り」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,306,313,「断り状を置いて来た」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,307,145,「三百ポンドの年金」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,308,1,改ページ,入力者注
46340_ruby_24806/faraday_no_den.txt,310,1,６字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,310,13,「研究と講演」は中見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,313,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,313,15,「三三　研究室で」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,315,51,「実験の方法を熟考する」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,316,1,「王立協会内のファラデーの実験室」のキャプション付きの挿絵（fig46340_03.png、横487×縦302）入る,入力者注
46340_ruby_24806/faraday_no_den.txt,317,16,「王立協会内のファラデーの実験室」はキャプション,入力者注
46340_ruby_24806/faraday_no_den.txt,319,34,「ちゃん」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,320,42,「静粛」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,322,17,「元の所に戻す」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,322,287,「結果を出すに必要であるより以上な物を一切用いないように注意した」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,323,27,「書斎」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,323,116,「そうさせた」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,324,137,「が良くは出来ているが」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,324,173,「非常に完備しているとはいえなかった」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,325,94,「手まかせに実験をした」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,325,178,「途中に日をおいて実験して」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,327,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,327,16,「三四　研究の方針」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,329,39,「天然の種々の力の区別を撤廃して一元に帰させよう」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,330,32,「同様に」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,330,77,「同じく」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,330,133,「同様な」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,330,171,「比例する」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,330,210,「作用」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,331,82,「番号のついた節を切る」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,331,122,「かかる疑問を起して」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,331,150,「かくかくの実験を行い」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,331,192,「これは結果が出なかったということまで書きつづり」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,331,239,「最後に良い結果の出た実験を書く」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,333,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,333,15,「三五　学者の評」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,335,76,「ただ細かく」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,335,134,「精しく定め」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,335,219,「全く新生面を開く大発見に」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,335,284,「稀世の天才たる」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,335,364,「想像力の非常に豊富な人で」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,336,82,「清楚な言葉」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,336,106,「指力線」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,336,121,「磁場」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,338,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,338,17,「三六　実験して見る」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,340,33,「しっかり」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,341,25,「手伝わせる」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,342,141,「眼前で」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,342,160,「すぐ側で」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,342,220,「承知できない」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,342,249,「またやり出した」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,343,68,「結んで」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,343,85,「一つにして」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,344,1,ここから２字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,350,1,ここで字下げ終わり,入力者注
46340_ruby_24806/faraday_no_den.txt,351,1,地から３字上げ,入力者注
46340_ruby_24806/faraday_no_den.txt,353,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,353,19,「三七　実験に対する熱心」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,355,16,「熱心」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,356,30,「新しい実験は」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,357,28,「烈しい雷雨」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,357,93,「非常に喜んで」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,359,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,359,17,「三八　発見の優先権」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,361,143,「苦しい経験」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,362,19,「発表する」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,362,39,「月日を明記」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,362,98,「行き違いが起った」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,362,301,「まだ」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,363,147,「十一月号の遅れたのに出たので」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,363,206,「早く出た」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,365,43,「その発見が学界に通知された日附による」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,366,55,「学界で発表するまでは秘密にして」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,367,66,「勉強し」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,367,81,「完了し」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,367,97,「発表せよ」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,369,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,369,16,「三九　学界の空気」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,374,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,374,13,「四〇　実用」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,376,25,「何の用」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,376,125,「実用向きで」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,377,7,「医用」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,377,95,「灯用」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,377,122,「動力」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,377,138,「電車」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,377,208,「無線電信」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,378,31,「応用の事には少しも手を出さなかった」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,378,123,「実用を軽んじたのではない」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,381,63,「嬰児は何の用に立つのか」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,381,108,「これを用に立つようにしてくれ」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,382,26,「嬰児を作ることに尽力したので」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,382,69,「育てて実用にするのは他人に頼んだ訳である」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,384,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,384,15,「四一　講演振り」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,386,20,「巧妙」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,386,148,「熱心と熟練にもよる」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,386,199,「うまい」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,387,121,「きいてもらって」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,387,195,「活気に満ちていた」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,389,1,ここから改行天付き、折り返して１字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,394,1,ここで字下げ終わり,入力者注
46340_ruby_24806/faraday_no_den.txt,395,82,「話し方のまずい所や」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,395,113,「発音の悪い所を見出すためで」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,398,1,改ページ,入力者注
46340_ruby_24806/faraday_no_den.txt,400,1,６字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,400,13,「晩年の時代」は中見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,403,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,403,17,「四二　一日中の暮し」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,407,14,「一日のくらし」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,407,48,「午前八時」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,407,105,「実験室」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,408,1,「王立協会内のファラデーの書斎」のキャプション付きの挿絵（fig46340_04.png、横485×縦303）入る,入力者注
46340_ruby_24806/faraday_no_den.txt,409,15,「王立協会内のファラデーの書斎」はキャプション,入力者注
46340_ruby_24806/faraday_no_den.txt,413,10,「午後二時半に昼食」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,413,109,「夕方」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,413,183,「夕食」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,413,218,「礼拝」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,413,235,「これで」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,413,257,「一日が暮れるのである」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,414,6,「夏の夕方」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,414,42,「動物園」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,415,10,「金曜日の夕方」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,415,34,「書斎」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,415,47,「講堂」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,415,80,「講師」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,416,1,「王立協会内の講義室におけるファラデーの講演」のキャプション付きの挿絵（fig46340_05.png、横462×縦301）入る,入力者注
46340_ruby_24806/faraday_no_den.txt,417,22,「王立協会内の講義室におけるファラデーの講演」はキャプション,入力者注
46340_ruby_24806/faraday_no_den.txt,419,14,「自身が講師」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,420,9,「クリスマス前に」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,420,94,「聾であるが」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,421,7,「日曜日」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,421,129,「五時半」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,421,162,「早く」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,423,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,423,13,「四三　病気」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,425,121,「静養する」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,426,13,「スイスへも旅行」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,426,113,「また研究」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,427,107,「日の昇る」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,427,190,「入り日を」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,430,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,430,13,「四四　保養」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,432,9,「休養」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,437,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,437,17,「四五　しなかった事」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,439,63,「ことさらしなかった事もまた知るの必要がある」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,439,129,「賢いし」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,439,173,「特によく出来る」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,439,208,「さらに賢い」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,442,23,「科学上の学会にも出席しない」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,443,15,「食事に招かれても行かないし」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,443,57,「直きに帰って来る」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,443,112,「制限」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,446,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,446,16,「四六　訪問と招待」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,448,8,「訪問者」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,453,13,「新しい発見」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,454,1,４字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,456,1,地から２字上げ,入力者注
46340_ruby_24806/faraday_no_den.txt,458,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,458,13,「四七　質問」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,460,37,「囚人」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,461,250,「科学を戦争に応用せん」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,462,45,「後にナポレオン三世」に傍点,入力者注
46340_ruby_24806/faraday_no_den.txt,466,1,５字下げ,入力者注
46340_ruby_24806/faraday_no_den.txt,466,24,「四八　ローヤル・ソサイテーの会長」は小見出し,入力者注
46340_ruby_24806/faraday_no_den.txt,468,61,「辞退してならなかった」に傍点,入力者注
